period,time,x,y,z,possession_start,possession_end,source_row_number,SOURCE_POSSESSION_NUMBER,possession_number,points_scored,scored,movement_eligible,zero_duration,x_bin,y_bin,half_court_crossings
1,707.16,80.91923,25.62565,6.70398,720.0,703,1,1,1,2,1,True,False,17,5,1
1,707.12,81.99211,25.2601,7.27467,720.0,703,1,1,1,2,1,True,False,17,5,1
1,707.08,82.40506,25.14432,7.23517,720.0,703,1,1,1,2,1,True,False,17,5,1
1,707.04,82.76875,25.02993,7.13625,720.0,703,1,1,1,2,1,True,False,17,5,1
1,707.0,83.45265,24.68336,6.79031,720.0,703,1,1,1,2,1,True,False,17,4,1
1,706.96,84.19664,24.13577,6.29621,720.0,703,1,1,1,2,1,True,False,17,4,1
1,706.92,84.76232,23.35871,5.88485,720.0,703,1,1,1,2,1,True,False,18,4,1
1,706.88,85.01768,23.06235,5.84362,720.0,703,1,1,1,2,1,True,False,18,4,1
1,706.84,85.53148,23.09448,5.27943,720.0,703,1,1,1,2,1,True,False,18,4,1
1,706.8,86.10585,23.58467,5.35086,720.0,703,1,1,1,2,1,True,False,18,4,1
1,706.76,86.49976,24.39726,5.45028,720.0,703,1,1,1,2,1,True,False,18,4,1
1,706.72,86.71386,25.37486,5.54841,720.0,703,1,1,1,2,1,True,False,18,5,1
1,706.68,86.75074,26.33846,5.63378,720.0,703,1,1,1,2,1,True,False,18,5,1
1,706.64,86.77076,27.37008,5.67971,720.0,703,1,1,1,2,1,True,False,18,5,1
1,706.6,86.78502,28.52566,5.48819,720.0,703,1,1,1,2,1,True,False,18,5,1
1,706.56,86.78879,29.49647,5.43674,720.0,703,1,1,1,2,1,True,False,18,5,1
1,706.52,86.73406,30.0375,5.91144,720.0,703,1,1,1,2,1,True,False,18,6,1
1,706.48,86.58911,30.39104,6.39832,720.0,703,1,1,1,2,1,True,False,18,6,1
1,706.44,86.48244,30.6814,6.92029,720.0,703,1,1,1,2,1,True,False,18,6,1
1,706.4,86.35947,31.00272,7.21764,720.0,703,1,1,1,2,1,True,False,18,6,1
1,706.36,86.11659,31.51033,7.1867,720.0,703,1,1,1,2,1,True,False,18,6,1
1,706.32,86.02476,31.8241,7.3865,720.0,703,1,1,1,2,1,True,False,18,6,1
1,706.28,85.7878,32.05162,7.69804,720.0,703,1,1,1,2,1,True,False,18,6,1
1,706.24,85.64721,32.53015,7.65493,720.0,703,1,1,1,2,1,True,False,18,6,1
1,706.2,85.44247,32.74752,8.11624,720.0,703,1,1,1,2,1,True,False,18,6,1
1,706.16,85.31396,33.32169,7.61871,720.0,703,1,1,1,2,1,True,False,18,6,1
1,706.12,85.21798,33.50045,7.71183,720.0,703,1,1,1,2,1,True,False,18,6,1
1,706.08,85.03366,33.71907,7.78234,720.0,703,1,1,1,2,1,True,False,18,6,1
1,706.04,84.88574,34.2381,7.53949,720.0,703,1,1,1,2,1,True,False,18,6,1
1,706.0,84.75465,34.90228,7.06685,720.0,703,1,1,1,2,1,True,False,18,6,1
1,705.96,84.63053,35.23057,6.74836,720.0,703,1,1,1,2,1,True,False,18,7,1
1,705.92,84.48604,35.22039,6.64512,720.0,703,1,1,1,2,1,True,False,17,7,1
1,705.88,84.3475,35.20148,6.57224,720.0,703,1,1,1,2,1,True,False,17,7,1
1,705.84,84.28562,35.1913,6.54464,720.0,703,1,1,1,2,1,True,False,17,7,1
1,705.8,84.37376,35.20749,6.5634,720.0,703,1,1,1,2,1,True,False,17,7,1
1,705.76,84.51903,35.10897,6.41784,720.0,703,1,1,1,2,1,True,False,17,7,1
1,705.72,84.7539,35.00089,6.26983,720.0,703,1,1,1,2,1,True,False,18,7,1
1,705.68,84.93101,34.85548,6.12706,720.0,703,1,1,1,2,1,True,False,18,6,1
1,705.64,84.96331,34.56747,5.99934,720.0,703,1,1,1,2,1,True,False,18,6,1
1,705.6,85.13009,34.69056,6.0773,720.0,703,1,1,1,2,1,True,False,18,6,1
1,705.56,85.27196,34.9479,6.22924,720.0,703,1,1,1,2,1,True,False,18,6,1
1,705.52,85.24193,35.47131,6.39961,720.0,703,1,1,1,2,1,True,False,18,7,1
1,705.48,85.18009,35.86048,6.64433,720.0,703,1,1,1,2,1,True,False,18,7,1
1,705.44,85.06081,35.75946,7.1278,720.0,703,1,1,1,2,1,True,False,18,7,1
1,705.4,84.97334,35.65844,7.68392,720.0,703,1,1,1,2,1,True,False,18,7,1
1,705.36,85.00453,35.69185,8.17387,720.0,703,1,1,1,2,1,True,False,18,7,1
1,705.32,85.06246,35.77398,8.62077,720.0,703,1,1,1,2,1,True,False,18,7,1
1,705.28,85.09366,35.87766,8.81607,720.0,703,1,1,1,2,1,True,False,18,7,1
1,705.24,85.03789,36.02311,8.72807,720.0,703,1,1,1,2,1,True,False,18,7,1
1,705.2,84.90973,36.22164,8.42917,720.0,703,1,1,1,2,1,True,False,18,7,1
1,705.16,84.91618,36.1533,8.46739,720.0,703,1,1,1,2,1,True,False,18,7,1
1,705.12,84.95672,35.92565,8.62737,720.0,703,1,1,1,2,1,True,False,18,7,1
1,705.08,85.0631,35.50472,8.97712,720.0,703,1,1,1,2,1,True,False,18,7,1
1,705.04,85.26705,34.85656,9.58465,720.0,703,1,1,1,2,1,True,False,18,6,1
1,705.0,85.5453,34.31649,9.84607,720.0,703,1,1,1,2,1,True,False,18,6,1
1,704.96,85.82356,33.77641,10.10749,720.0,703,1,1,1,2,1,True,False,18,6,1
1,704.92,86.10181,33.23634,10.3689,720.0,703,1,1,1,2,1,True,False,18,6,1
1,704.88,86.38007,32.69627,10.63032,720.0,703,1,1,1,2,1,True,False,18,6,1
1,704.84,86.65832,32.1562,10.89174,720.0,703,1,1,1,2,1,True,False,18,6,1
1,704.8,86.84745,31.65739,11.04861,720.0,703,1,1,1,2,1,True,False,18,6,1
1,704.76,87.09895,31.11308,11.16982,720.0,703,1,1,1,2,1,True,False,18,6,1
1,704.72,87.39651,30.53287,11.2488,720.0,703,1,1,1,2,1,True,False,18,6,1
1,704.68,87.72381,29.92637,11.27897,720.0,703,1,1,1,2,1,True,False,18,5,1
1,704.64,88.13252,29.26314,11.28116,720.0,703,1,1,1,2,1,True,False,18,5,1
1,704.6,88.46581,28.578,11.28796,720.0,703,1,1,1,2,1,True,False,18,5,1
1,704.56,88.72176,27.86758,11.34821,720.0,703,1,1,1,2,1,True,False,18,5,1
1,704.52,88.88368,27.31318,11.32396,720.0,703,1,1,1,2,1,True,False,18,5,1
1,704.48,89.03299,26.78842,11.24815,720.0,703,1,1,1,2,1,True,False,18,5,1
1,704.44,89.16217,26.31092,11.11618,720.0,703,1,1,1,2,1,True,False,18,5,1
1,704.4,89.26374,25.89833,10.92345,720.0,703,1,1,1,2,1,True,False,18,5,1
1,704.36,89.33018,25.56829,10.66538,720.0,703,1,1,1,2,1,True,False,19,5,1
1,704.32,89.35399,25.33842,10.33736,720.0,703,1,1,1,2,1,True,False,19,5,1
1,704.28,88.62123,24.59758,9.62546,720.0,703,1,1,1,2,1,True,False,18,4,1
1,704.24,88.3321,24.19996,9.54001,720.0,703,1,1,1,2,1,True,False,18,4,1
1,704.2,88.19212,24.21538,9.4091,720.0,703,1,1,1,2,1,True,False,18,4,1
1,704.16,88.08326,24.2586,9.2412,720.0,703,1,1,1,2,1,True,False,18,4,1
1,704.12,87.99677,24.32502,9.04004,720.0,703,1,1,1,2,1,True,False,18,4,1
1,704.08,87.92389,24.41007,8.80929,720.0,703,1,1,1,2,1,True,False,18,4,1
1,704.04,87.85589,24.50916,8.55267,720.0,703,1,1,1,2,1,True,False,18,4,1
1,704.0,87.784,24.61772,8.27387,720.0,703,1,1,1,2,1,True,False,18,4,1
1,703.96,87.69948,24.73116,7.9766,720.0,703,1,1,1,2,1,True,False,18,4,1
1,703.92,87.60358,24.89551,7.58517,720.0,703,1,1,1,2,1,True,False,18,4,1
1,703.88,87.70324,26.13084,6.14325,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.84,87.48265,25.0591,6.82731,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.8,87.41266,25.19754,6.21921,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.76,87.45997,25.1954,5.66506,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.72,87.23472,25.31501,5.24651,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.68,87.14077,25.20652,4.4196,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.64,87.06774,25.34177,3.80026,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.6,87.04136,25.53526,2.87517,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.56,86.87763,25.83158,1.82278,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.52,86.89668,25.79364,0.67228,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.48,86.78611,25.6468,0.5977,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.44,86.73721,25.70427,0.61274,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.4,86.7353,26.09465,1.06899,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.36,86.73077,26.11153,1.79416,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.32,86.5702,26.11945,2.28858,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.28,86.73765,26.1856,3.07918,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.24,86.62914,26.39327,3.3676,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.2,86.85587,25.90748,4.54158,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.16,86.99931,27.02696,3.51677,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.12,87.42322,28.4599,2.5427,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.08,87.3382,26.68504,4.28231,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.04,87.53745,26.45208,4.51597,720.0,703,1,1,1,2,1,True,False,18,5,1
1,703.0,87.86206,27.08589,3.77232,720.0,703,1,1,1,2,1,True,False,18,5,1
1,687.0,12.74839,23.71299,4.8962,687.0,682,3,2,2,0,0,True,False,2,4,1
1,686.96,13.22843,22.68696,5.09896,687.0,682,3,2,2,0,0,True,False,2,4,1
1,686.92,13.72487,21.43024,5.12972,687.0,682,3,2,2,0,0,True,False,2,4,1
1,686.88,14.22049,20.2675,5.00235,687.0,682,3,2,2,0,0,True,False,3,4,1
1,686.84,14.74175,19.48983,4.80586,687.0,682,3,2,2,0,0,True,False,3,3,1
1,686.8,15.31732,18.36899,4.85359,687.0,682,3,2,2,0,0,True,False,3,3,1
1,686.76,15.70332,17.39276,4.57373,687.0,682,3,2,2,0,0,True,False,3,3,1
1,686.72,16.32607,16.272,4.52398,687.0,682,3,2,2,0,0,True,False,3,3,1
1,686.68,17.05723,15.649,4.27292,687.0,682,3,2,2,0,0,True,False,3,3,1
1,686.64,17.73964,15.30652,4.19182,687.0,682,3,2,2,0,0,True,False,3,3,1
1,686.6,18.37873,15.02194,4.13241,687.0,682,3,2,2,0,0,True,False,3,3,1
1,686.56,18.99004,14.78365,4.0896,687.0,682,3,2,2,0,0,True,False,4,2,1
1,686.52,19.58911,14.58003,4.05828,687.0,682,3,2,2,0,0,True,False,4,2,1
1,686.48,20.19146,14.39946,4.03336,687.0,682,3,2,2,0,0,True,False,4,2,1
1,686.44,20.81263,14.23034,4.00975,687.0,682,3,2,2,0,0,True,False,4,2,1
1,686.4,21.46815,14.06103,3.98235,687.0,682,3,2,2,0,0,True,False,4,2,1
1,686.36,22.17355,13.87993,3.94605,687.0,682,3,2,2,0,0,True,False,4,2,1
1,686.32,22.94436,13.67542,3.89578,687.0,682,3,2,2,0,0,True,False,4,2,1
1,686.28,23.79613,13.43589,3.82642,687.0,682,3,2,2,0,0,True,False,5,2,1
1,686.24,24.90342,13.14525,3.67714,687.0,682,3,2,2,0,0,True,False,5,2,1
1,686.2,26.04108,12.85014,3.27755,687.0,682,3,2,2,0,0,True,False,5,2,1
1,686.16,27.04644,12.54258,2.60171,687.0,682,3,2,2,0,0,True,False,5,2,1
1,686.12,27.99192,12.17921,1.99638,687.0,682,3,2,2,0,0,True,False,5,2,1
1,686.08,29.01978,11.63633,1.37219,687.0,682,3,2,2,0,0,True,False,6,2,1
1,686.04,29.97304,11.25603,0.68429,687.0,682,3,2,2,0,0,True,False,6,2,1
1,686.0,30.66406,10.92623,0.65883,687.0,682,3,2,2,0,0,True,False,6,2,1
1,685.96,31.10045,10.85283,1.34602,687.0,682,3,2,2,0,0,True,False,6,2,1
1,685.92,31.63004,10.54089,1.91898,687.0,682,3,2,2,0,0,True,False,6,2,1
1,685.88,32.20428,10.32649,2.41833,687.0,682,3,2,2,0,0,True,False,6,2,1
1,685.84,32.58135,9.95307,2.75236,687.0,682,3,2,2,0,0,True,False,6,1,1
1,685.8,33.30197,9.74074,3.27467,687.0,682,3,2,2,0,0,True,False,7,1,1
1,685.76,33.68563,9.46121,3.60539,687.0,682,3,2,2,0,0,True,False,7,1,1
1,685.72,34.23478,8.96842,3.84416,687.0,682,3,2,2,0,0,True,False,7,1,1
1,685.68,34.81144,8.69565,4.15296,687.0,682,3,2,2,0,0,True,False,7,1,1
1,685.64,35.46238,8.46745,4.42269,687.0,682,3,2,2,0,0,True,False,7,1,1
1,685.6,36.16752,8.40723,4.47778,687.0,682,3,2,2,0,0,True,False,7,1,1
1,685.56,37.02689,8.26128,4.65565,687.0,682,3,2,2,0,0,True,False,7,1,1
1,685.52,37.8268,8.5312,4.60943,687.0,682,3,2,2,0,0,True,False,8,1,1
1,685.48,38.82979,8.50396,4.50968,687.0,682,3,2,2,0,0,True,False,8,1,1
1,685.44,39.85593,8.64597,4.54336,687.0,682,3,2,2,0,0,True,False,8,1,1
1,685.4,41.01654,8.72857,4.42363,687.0,682,3,2,2,0,0,True,False,8,1,1
1,685.36,42.13506,8.93664,3.99507,687.0,682,3,2,2,0,0,True,False,8,1,1
1,685.32,43.19498,9.32438,3.73916,687.0,682,3,2,2,0,0,True,False,9,1,1
1,685.28,44.26762,9.60658,3.10499,687.0,682,3,2,2,0,0,True,False,9,1,1
1,685.24,45.29465,9.83861,2.25209,687.0,682,3,2,2,0,0,True,False,9,1,1
1,685.2,46.19972,10.03009,1.40313,687.0,682,3,2,2,0,0,True,False,9,2,1
1,685.16,47.42471,10.53603,0.28046,687.0,682,3,2,2,0,0,True,False,10,2,1
1,685.12,48.00533,10.38458,0.56382,687.0,682,3,2,2,0,0,True,False,10,2,1
1,685.08,48.33468,10.56119,1.55048,687.0,682,3,2,2,0,0,True,False,10,2,1
1,685.04,48.95177,10.53158,2.20996,687.0,682,3,2,2,0,0,True,False,10,2,1
1,685.0,49.25762,10.77621,2.64254,687.0,682,3,2,2,0,0,True,False,10,2,1
1,684.96,49.75936,10.85323,3.06134,687.0,682,3,2,2,0,0,True,False,10,2,1
1,684.92,50.60205,11.12916,3.40888,687.0,682,3,2,2,0,0,True,False,10,2,1
1,684.88,51.10262,11.09875,3.60873,687.0,682,3,2,2,0,0,True,False,10,2,1
1,684.84,51.77082,11.11736,3.8071,687.0,682,3,2,2,0,0,True,False,11,2,1
1,684.8,52.54129,11.15234,3.75742,687.0,682,3,2,2,0,0,True,False,11,2,1
1,684.76,53.37237,11.2521,3.82285,687.0,682,3,2,2,0,0,True,False,11,2,1
1,684.72,54.3376,11.25262,3.72112,687.0,682,3,2,2,0,0,True,False,11,2,1
1,684.68,55.92497,10.86129,3.37458,687.0,682,3,2,2,0,0,True,False,11,2,1
1,684.64,56.48912,11.25516,3.53958,687.0,682,3,2,2,0,0,True,False,12,2,1
1,684.6,57.59949,11.20397,3.12515,687.0,682,3,2,2,0,0,True,False,12,2,1
1,684.56,58.7392,11.42652,2.53556,687.0,682,3,2,2,0,0,True,False,12,2,1
1,684.52,59.63034,11.49298,1.54459,687.0,682,3,2,2,0,0,True,False,12,2,1
1,684.48,60.59463,11.98991,0.33127,687.0,682,3,2,2,0,0,True,False,12,2,1
1,684.44,61.35589,11.95632,0.56838,687.0,682,3,2,2,0,0,True,False,13,2,1
1,684.4,62.02779,11.89394,1.07989,687.0,682,3,2,2,0,0,True,False,13,2,1
1,684.36,62.68856,11.86035,1.56606,687.0,682,3,2,2,0,0,True,False,13,2,1
1,684.32,63.35839,12.27411,1.91653,687.0,682,3,2,2,0,0,True,False,13,2,1
1,684.28,64.09904,12.5245,2.00023,687.0,682,3,2,2,0,0,True,False,13,2,1
1,684.24,64.90453,12.95806,1.9799,687.0,682,3,2,2,0,0,True,False,13,2,1
1,684.2,65.83709,13.64867,1.67134,687.0,682,3,2,2,0,0,True,False,14,2,1
1,684.16,66.48789,14.66219,1.00347,687.0,682,3,2,2,0,0,True,False,14,2,1
1,684.12,67.2385,14.90557,1.15415,687.0,682,3,2,2,0,0,True,False,14,2,1
1,684.08,68.05574,15.04458,1.50518,687.0,682,3,2,2,0,0,True,False,14,3,1
1,684.04,68.91261,15.15251,1.90505,687.0,682,3,2,2,0,0,True,False,14,3,1
1,684.0,69.81315,15.25883,2.33737,687.0,682,3,2,2,0,0,True,False,14,3,1
1,683.96,70.76736,15.3395,2.85526,687.0,682,3,2,2,0,0,True,False,15,3,1
1,683.92,71.51463,15.6773,2.80223,687.0,682,3,2,2,0,0,True,False,15,3,1
1,683.88,72.1522,16.34593,2.65698,687.0,682,3,2,2,0,0,True,False,15,3,1
1,683.84,72.73939,17.19152,2.4403,687.0,682,3,2,2,0,0,True,False,15,3,1
1,683.8,73.33553,18.0602,2.173,687.0,682,3,2,2,0,0,True,False,15,3,1
1,683.76,73.99994,18.79812,1.87586,687.0,682,3,2,2,0,0,True,False,15,3,1
1,683.72,74.79193,19.25141,1.56967,687.0,682,3,2,2,0,0,True,False,15,3,1
1,683.68,75.87007,19.44091,1.16075,687.0,682,3,2,2,0,0,True,False,16,3,1
1,683.64,76.26445,21.83147,1.94729,687.0,682,3,2,2,0,0,True,False,16,4,1
1,683.6,76.28121,23.45242,2.21506,687.0,682,3,2,2,0,0,True,False,16,4,1
1,683.56,76.3384,24.22414,2.31371,687.0,682,3,2,2,0,0,True,False,16,4,1
1,683.52,76.44636,24.42053,2.32781,687.0,682,3,2,2,0,0,True,False,16,4,1
1,683.48,78.39024,24.52096,2.31319,687.0,682,3,2,2,0,0,True,False,16,4,1
1,683.44,80.73465,24.61331,2.26484,687.0,682,3,2,2,0,0,True,False,17,4,1
1,683.4,81.4248,24.75777,1.47938,687.0,682,3,2,2,0,0,True,False,17,4,1
1,683.36,82.11495,24.90223,0.69392,687.0,682,3,2,2,0,0,True,False,17,4,1
1,683.32,82.5956,23.86728,2.40092,687.0,682,3,2,2,0,0,True,False,17,4,1
1,683.28,83.10304,22.83233,4.23093,687.0,682,3,2,2,0,0,True,False,17,4,1
1,683.24,83.94182,23.97098,4.3766,687.0,682,3,2,2,0,0,True,False,17,4,1
1,683.2,84.68668,24.52856,4.9164,687.0,682,3,2,2,0,0,True,False,18,4,1
1,683.16,85.62213,25.06046,5.38215,687.0,682,3,2,2,0,0,True,False,18,5,1
1,683.12,86.6851,24.69003,6.70919,687.0,682,3,2,2,0,0,True,False,18,4,1
1,683.08,87.63006,24.77624,7.3412,687.0,682,3,2,2,0,0,True,False,18,4,1
1,683.04,88.72827,24.82429,8.01049,687.0,682,3,2,2,0,0,True,False,18,4,1
1,683.0,89.40291,24.21326,9.33458,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.96,89.11587,24.78529,8.27589,687.0,682,3,2,2,0,0,True,False,18,4,1
1,682.92,88.46935,24.63355,7.55068,687.0,682,3,2,2,0,0,True,False,18,4,1
1,682.88,87.57366,24.38518,7.37408,687.0,682,3,2,2,0,0,True,False,18,4,1
1,682.84,86.95314,24.84721,6.36305,687.0,682,3,2,2,0,0,True,False,18,4,1
1,682.8,87.99091,24.68599,6.00232,687.0,682,3,2,2,0,0,True,False,18,4,1
1,682.76,88.96345,24.67132,5.68773,687.0,682,3,2,2,0,0,True,False,18,4,1
1,682.72,90.09962,24.70372,5.16291,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.68,91.02763,24.5037,4.82575,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.64,92.01812,24.38257,4.4725,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.6,92.92953,24.03378,4.01304,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.56,93.97697,24.15346,3.45311,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.52,94.95264,24.18799,2.76468,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.48,95.8977,23.98791,2.12621,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.44,96.90221,24.09837,1.39967,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.4,97.73767,24.08638,1.0604,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.36,98.43588,24.00243,0.91386,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.32,98.52882,23.98084,1.02126,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.28,98.60542,23.96701,1.31308,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.24,98.6671,23.95866,1.74369,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.2,98.71533,23.95347,2.26748,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.16,98.75155,23.94914,2.83886,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.12,98.7772,23.94337,3.41219,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.08,98.79373,23.93387,3.94189,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.04,98.80258,23.91832,4.38233,687.0,682,3,2,2,0,0,True,False,19,4,1
1,682.0,76.44498,21.23923,2.45386,687.0,682,3,2,2,0,0,True,False,16,4,1
1,670.0,3.48673,23.25151,4.81441,670.0,645,5,3,3,2,1,True,False,0,4,1
1,669.96,3.43467,23.77872,4.95326,670.0,645,5,3,3,2,1,True,False,0,4,1
1,669.92,3.33412,24.08459,5.07763,670.0,645,5,3,3,2,1,True,False,0,4,1
1,669.88,3.32478,24.40897,5.15603,670.0,645,5,3,3,2,1,True,False,0,4,1
1,669.84,3.07844,24.66036,5.08704,670.0,645,5,3,3,2,1,True,False,0,4,1
1,669.8,3.0154,25.03122,5.07724,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.76,2.87013,25.30445,4.99553,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.72,2.81438,25.77183,5.01174,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.68,2.57561,25.96359,4.73923,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.64,2.36911,26.31744,4.43078,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.6,2.19867,26.66575,4.16811,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.56,2.22331,26.95952,3.88201,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.52,1.95444,27.15495,3.50702,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.48,1.95646,27.46659,3.56341,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.44,1.68003,27.74611,3.47434,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.4,1.50092,28.03991,3.58981,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.36,1.33721,28.28491,3.70528,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.32,1.13665,28.42414,3.60677,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.28,0.83682,28.76854,3.62199,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.24,0.50685,29.18542,3.64191,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.2,0.21873,29.49693,3.64874,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.16,0.10742,29.6769,3.62624,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.12,0.16729,29.6866,3.95345,670.0,645,5,3,3,2,1,True,False,0,5,1
1,669.08,0.28287,30.10211,4.0163,670.0,645,5,3,3,2,1,True,False,0,6,1
1,669.04,0.23649,30.82058,4.26006,670.0,645,5,3,3,2,1,True,False,0,6,1
1,669.0,0.20074,30.79873,4.21554,670.0,645,5,3,3,2,1,True,False,0,6,1
1,668.96,0.17333,30.64582,3.96814,670.0,645,5,3,3,2,1,True,False,0,6,1
1,668.92,0.47361,30.17495,4.21121,670.0,645,5,3,3,2,1,True,False,0,6,1
1,668.88,1.22653,29.33671,4.79083,670.0,645,5,3,3,2,1,True,False,0,5,1
1,668.84,2.21018,28.32111,5.48264,670.0,645,5,3,3,2,1,True,False,0,5,1
1,668.8,3.20265,27.31819,6.06226,670.0,645,5,3,3,2,1,True,False,0,5,1
1,668.76,3.98204,26.51797,6.30532,670.0,645,5,3,3,2,1,True,False,0,5,1
1,668.72,4.5092,25.96365,6.22096,670.0,645,5,3,3,2,1,True,False,0,5,1
1,668.68,5.02809,25.52629,6.29223,670.0,645,5,3,3,2,1,True,False,1,5,1
1,668.64,5.61975,25.02983,6.53263,670.0,645,5,3,3,2,1,True,False,1,5,1
1,668.6,6.11722,24.4105,6.25018,670.0,645,5,3,3,2,1,True,False,1,4,1
1,668.56,6.64775,23.83906,6.02658,670.0,645,5,3,3,2,1,True,False,1,4,1
1,668.52,7.1425,23.36638,5.86058,670.0,645,5,3,3,2,1,True,False,1,4,1
1,668.48,7.57091,22.99952,5.51496,670.0,645,5,3,3,2,1,True,False,1,4,1
1,668.44,8.05047,22.58312,5.41901,670.0,645,5,3,3,2,1,True,False,1,4,1
1,668.4,8.38374,22.54086,5.22499,670.0,645,5,3,3,2,1,True,False,1,4,1
1,668.36,8.89273,22.47686,5.05442,670.0,645,5,3,3,2,1,True,False,1,4,1
1,668.32,9.38455,22.31692,4.88688,670.0,645,5,3,3,2,1,True,False,1,4,1
1,668.28,9.81047,22.19964,4.6589,670.0,645,5,3,3,2,1,True,False,2,4,1
1,668.24,10.2372,22.18017,4.42539,670.0,645,5,3,3,2,1,True,False,2,4,1
1,668.2,10.73806,21.95831,4.37407,670.0,645,5,3,3,2,1,True,False,2,4,1
1,668.16,11.22157,21.88373,4.11205,670.0,645,5,3,3,2,1,True,False,2,4,1
1,668.12,11.64761,21.82646,4.13321,670.0,645,5,3,3,2,1,True,False,2,4,1
1,668.08,12.04484,21.77632,4.17976,670.0,645,5,3,3,2,1,True,False,2,4,1
1,668.04,12.42997,21.73105,4.2263,670.0,645,5,3,3,2,1,True,False,2,4,1
1,668.0,12.81971,21.68837,4.24746,670.0,645,5,3,3,2,1,True,False,2,4,1
1,667.96,13.21607,21.64976,4.15539,670.0,645,5,3,3,2,1,True,False,2,4,1
1,667.92,13.65976,21.53224,4.17752,670.0,645,5,3,3,2,1,True,False,2,4,1
1,667.88,14.10108,21.51721,4.18913,670.0,645,5,3,3,2,1,True,False,3,4,1
1,667.84,14.49782,21.52042,4.02561,670.0,645,5,3,3,2,1,True,False,3,4,1
1,667.8,14.85273,21.28518,4.0602,670.0,645,5,3,3,2,1,True,False,3,4,1
1,667.76,15.14367,21.35638,3.97764,670.0,645,5,3,3,2,1,True,False,3,4,1
1,667.72,15.60722,21.32281,3.99225,670.0,645,5,3,3,2,1,True,False,3,4,1
1,667.68,15.95339,21.23695,4.09645,670.0,645,5,3,3,2,1,True,False,3,4,1
1,667.64,16.23115,21.0528,4.28868,670.0,645,5,3,3,2,1,True,False,3,4,1
1,667.6,16.64663,21.13218,4.24611,670.0,645,5,3,3,2,1,True,False,3,4,1
1,667.56,17.14692,21.27959,4.12882,670.0,645,5,3,3,2,1,True,False,3,4,1
1,667.52,17.61068,21.35897,3.95241,670.0,645,5,3,3,2,1,True,False,3,4,1
1,667.48,17.98397,21.35632,3.49081,670.0,645,5,3,3,2,1,True,False,3,4,1
1,667.44,18.34931,21.34424,2.85509,670.0,645,5,3,3,2,1,True,False,3,4,1
